sound_id,game_zone,source_type,sub_category,audioset_class,all_labels,fname,file_path,source_dataset,original_fname,duration_sec,ambiguous
Nature_96728,Nature,Physical,Rain,Rain,"Rain, Water",96728,Audio/Nature/96728,FSD50K,96728,,False
Nature_237259,Nature,Physical,Drip,Drip,"Drip, Liquid",237259,Audio/Nature/237259,FSD50K,237259,,False
Nature_36271,Nature,Physical,Crackle,Crackle,Crackle,36271,Audio/Nature/36271,FSD50K,36271,,False
Nature_395417,Nature,Physical,Stream,Stream,"Stream, Trickle and dribble, Water, Pour, Liquid",395417,Audio/Nature/395417,FSD50K,395417,,False
Nature_77370,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",77370,Audio/Nature/77370,FSD50K,77370,,False
Nature_388970,Nature,Physical,Ocean,Ocean,"Ocean, Water",388970,Audio/Nature/388970,FSD50K,388970,,False
Nature_233417,Nature,Physical,Water,Water,"Water, Splash and splatter, Liquid",233417,Audio/Nature/233417,FSD50K,233417,,False
Nature_29678,Nature,Physical,Fire,Fire,Fire,29678,Audio/Nature/29678,FSD50K,29678,,False
Nature_152983,Nature,Physical,Wind,Wind,Wind,152983,Audio/Nature/152983,FSD50K,152983,,False
Nature_259180,Nature,Physical,Drip,Drip,"Drip, Liquid",259180,Audio/Nature/259180,FSD50K,259180,,False
Nature_176016,Nature,Physical,Fire,Fire,Fire,176016,Audio/Nature/176016,FSD50K,176016,,False
Nature_189556,Nature,Physical,Rain,Rain,"Rain, Water",189556,Audio/Nature/189556,FSD50K,189556,,False
Nature_124128,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",124128,Audio/Nature/124128,FSD50K,124128,,False
Nature_269008,Nature,Physical,Water,Water,"Water, Splash and splatter, Liquid",269008,Audio/Nature/269008,FSD50K,269008,,False
Nature_394934,Nature,Physical,Rain,Rain,"Rain, Water",394934,Audio/Nature/394934,FSD50K,394934,,False
Nature_323781,Nature,Physical,Waves and surf,Waves and surf,"Waves and surf, Ocean, Water",323781,Audio/Nature/323781,FSD50K,323781,,False
Nature_198319,Nature,Physical,Drip,Drip,"Drip, Sink (filling or washing), Water tap and faucet, Gurgling, Liquid, Domestic sounds and home sounds, Water",198319,Audio/Nature/198319,FSD50K,198319,,False
Nature_250725,Nature,Physical,Wind,Wind,Wind,250725,Audio/Nature/250725,FSD50K,250725,,False
Nature_328173,Nature,Physical,Water,Water,Water,328173,Audio/Nature/328173,FSD50K,328173,,False
Nature_209582,Nature,Physical,Crackle,Crackle,Crackle,209582,Audio/Nature/209582,FSD50K,209582,,False
Nature_234528,Nature,Physical,Raindrop,Raindrop,"Raindrop, Rain, Water",234528,Audio/Nature/234528,FSD50K,234528,,False
Nature_196326,Nature,Physical,Crackle,Crackle,Crackle,196326,Audio/Nature/196326,FSD50K,196326,,False
Nature_215707,Nature,Physical,Stream,Stream,"Stream, Water",215707,Audio/Nature/215707,FSD50K,215707,,False
Nature_427551,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",427551,Audio/Nature/427551,FSD50K,427551,,False
Nature_94251,Nature,Physical,Crackle,Crackle,Crackle,94251,Audio/Nature/94251,FSD50K,94251,,False
Nature_48495,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",48495,Audio/Nature/48495,FSD50K,48495,,False
Nature_242015,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",242015,Audio/Nature/242015,FSD50K,242015,,False
Nature_74470,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",74470,Audio/Nature/74470,FSD50K,74470,,False
Nature_195738,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",195738,Audio/Nature/195738,FSD50K,195738,,False
Nature_164469,Nature,Physical,Crackle,Crackle,Crackle,164469,Audio/Nature/164469,FSD50K,164469,,False
Nature_123360,Nature,Physical,Thunder,Thunder,"Thunder, Thunderstorm",123360,Audio/Nature/123360,FSD50K,123360,,False
Nature_199752,Nature,Physical,Rain,Rain,"Rain, Water",199752,Audio/Nature/199752,FSD50K,199752,,False
Nature_219373,Nature,Physical,Drip,Drip,"Drip, Water tap and faucet, Liquid, Domestic sounds and home sounds",219373,Audio/Nature/219373,FSD50K,219373,,False
Nature_45650,Nature,Physical,Fire,Fire,Fire,45650,Audio/Nature/45650,FSD50K,45650,,False
Nature_336404,Nature,Physical,Raindrop,Raindrop,"Raindrop, Drip, Rain, Water, Liquid",336404,Audio/Nature/336404,FSD50K,336404,,False
Nature_367754,Nature,Physical,Fire,Fire,Fire,367754,Audio/Nature/367754,FSD50K,367754,,False
Nature_265369,Nature,Physical,Drip,Drip,"Drip, Trickle and dribble, Sink (filling or washing), Water tap and faucet, Liquid, Pour, Domestic sounds and home sounds",265369,Audio/Nature/265369,FSD50K,265369,,False
Nature_326026,Nature,Physical,Waves and surf,Waves and surf,"Waves and surf, Ocean, Water",326026,Audio/Nature/326026,FSD50K,326026,,False
Nature_273988,Nature,Physical,Raindrop,Raindrop,"Raindrop, Rain, Water",273988,Audio/Nature/273988,FSD50K,273988,,False
Urban_61838,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",61838,Audio/Urban/61838,FSD50K,61838,,False
Urban_236324,Urban,Anthropogenic,Drill,Drill,"Drill, Power tool, Tools",236324,Audio/Urban/236324,FSD50K,236324,,False
Urban_175416,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",175416,Audio/Urban/175416,FSD50K,175416,,False
Urban_275164,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Engine, Car, Motor vehicle (road), Vehicle",275164,Audio/Urban/275164,FSD50K,275164,,False
Urban_426817,Urban,Anthropogenic,Idling,Idling,"Idling, Engine",426817,Audio/Urban/426817,FSD50K,426817,,False
Urban_100856,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",100856,Audio/Urban/100856,FSD50K,100856,,False
Urban_337656,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",337656,Audio/Urban/337656,FSD50K,337656,,False
Urban_237152,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",237152,Audio/Urban/237152,FSD50K,237152,,False
Urban_234175,Urban,Anthropogenic,Squeak,Squeak,Squeak,234175,Audio/Urban/234175,FSD50K,234175,,False
Urban_118972,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Engine, Tools",118972,Audio/Urban/118972,FSD50K,118972,,False
Urban_170248,Urban,Anthropogenic,Engine,Engine,Engine,170248,Audio/Urban/170248,FSD50K,170248,,False
Urban_68660,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Car, Motor vehicle (road), Vehicle",68660,Audio/Urban/68660,FSD50K,68660,,False
Urban_212534,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",212534,Audio/Urban/212534,FSD50K,212534,,False
Urban_178355,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",178355,Audio/Urban/178355,FSD50K,178355,,False
Urban_316558,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Door, Domestic sounds and home sounds",316558,Audio/Urban/316558,FSD50K,316558,,False
Urban_75828,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",75828,Audio/Urban/75828,FSD50K,75828,,False
Urban_433860,Urban,Anthropogenic,Engine,Engine,Engine,433860,Audio/Urban/433860,FSD50K,433860,,False
Urban_159755,Urban,Anthropogenic,Motor vehicle (road),Motor vehicle (road),"Motor vehicle (road), Siren, Vehicle, Alarm",159755,Audio/Urban/159755,FSD50K,159755,,False
Urban_18066,Urban,Anthropogenic,Squeak,Squeak,Squeak,18066,Audio/Urban/18066,FSD50K,18066,,False
Urban_262203,Urban,Anthropogenic,Engine starting,Engine starting,"Engine starting, Car, Motor vehicle (road), Vehicle, Engine",262203,Audio/Urban/262203,FSD50K,262203,,False
Urban_425526,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Engine, Truck, Motor vehicle (road), Vehicle, Car",425526,Audio/Urban/425526,FSD50K,425526,,False
Urban_176904,Urban,Anthropogenic,Engine,Engine,Engine,176904,Audio/Urban/176904,FSD50K,176904,,False
Urban_280204,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Traffic noise and roadway noise, Engine, Car, Motor vehicle (road), Vehicle",280204,Audio/Urban/280204,FSD50K,280204,,False
Urban_166265,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",166265,Audio/Urban/166265,FSD50K,166265,,False
Urban_379373,Urban,Anthropogenic,Bus,Bus,"Bus, Alarm, Motor vehicle (road), Vehicle",379373,Audio/Urban/379373,FSD50K,379373,,False
Urban_401330,Urban,Anthropogenic,Engine starting,Engine starting,"Engine starting, Engine",401330,Audio/Urban/401330,FSD50K,401330,,False
Urban_339703,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Accelerating and revving and vroom, Car, Motor vehicle (road), Vehicle, Engine",339703,Audio/Urban/339703,FSD50K,339703,,False
Urban_145541,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",145541,Audio/Urban/145541,FSD50K,145541,,False
Urban_379379,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",379379,Audio/Urban/379379,FSD50K,379379,,False
Urban_109828,Urban,Anthropogenic,Squeak,Squeak,Squeak,109828,Audio/Urban/109828,FSD50K,109828,,False
Urban_215820,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",215820,Audio/Urban/215820,FSD50K,215820,,False
Urban_79284,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",79284,Audio/Urban/79284,FSD50K,79284,,False
Urban_163331,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",163331,Audio/Urban/163331,FSD50K,163331,,False
Urban_74474,Urban,Anthropogenic,Alarm,Alarm,Alarm,74474,Audio/Urban/74474,FSD50K,74474,,False
Urban_253314,Urban,Anthropogenic,Alarm,Alarm,Alarm,253314,Audio/Urban/253314,FSD50K,253314,,False
Urban_258138,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Trickle and dribble, Sink (filling or washing), Pour, Liquid, Domestic sounds and home sounds",258138,Audio/Urban/258138,FSD50K,258138,,False
Urban_256458,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",256458,Audio/Urban/256458,FSD50K,256458,,False
Urban_165167,Urban,Anthropogenic,Truck,Truck,"Truck, Motor vehicle (road), Vehicle",165167,Audio/Urban/165167,FSD50K,165167,,False
Urban_186022,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",186022,Audio/Urban/186022,FSD50K,186022,,False
Urban_339136,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Accelerating and revving and vroom, Car, Motor vehicle (road), Vehicle, Engine",339136,Audio/Urban/339136,FSD50K,339136,,False
Urban_148297,Urban,Anthropogenic,Alarm,Alarm,Alarm,148297,Audio/Urban/148297,FSD50K,148297,,False
Urban_151876,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Motor vehicle (road), Vehicle, Engine",151876,Audio/Urban/151876,FSD50K,151876,,False
Urban_254907,Urban,Anthropogenic,Vehicle horn and car horn and honking,Vehicle horn and car horn and honking,"Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",254907,Audio/Urban/254907,FSD50K,254907,,False
Urban_364116,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",364116,Audio/Urban/364116,FSD50K,364116,,False
Urban_34280,Urban,Anthropogenic,Motor vehicle (road),Motor vehicle (road),"Motor vehicle (road), Siren, Vehicle, Alarm",34280,Audio/Urban/34280,FSD50K,34280,,False
Urban_87600,Urban,Anthropogenic,Truck,Truck,"Truck, Motor vehicle (road), Vehicle",87600,Audio/Urban/87600,FSD50K,87600,,False
Urban_78967,Urban,Anthropogenic,Bicycle,Bicycle,"Bicycle, Vehicle",78967,Audio/Urban/78967,FSD50K,78967,,False
Urban_113338,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",113338,Audio/Urban/113338,FSD50K,113338,,False
Urban_195456,Urban,Anthropogenic,Engine starting,Engine starting,"Engine starting, Engine",195456,Audio/Urban/195456,FSD50K,195456,,False
Urban_425383,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Accelerating and revving and vroom, Car, Motor vehicle (road), Vehicle, Engine",425383,Audio/Urban/425383,FSD50K,425383,,False
Urban_77658,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Car, Motor vehicle (road), Vehicle",77658,Audio/Urban/77658,FSD50K,77658,,False
Urban_197166,Urban,Anthropogenic,Truck,Truck,"Truck, Motor vehicle (road), Vehicle",197166,Audio/Urban/197166,FSD50K,197166,,False
Urban_394945,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",394945,Audio/Urban/394945,FSD50K,394945,,False
Urban_237323,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",237323,Audio/Urban/237323,FSD50K,237323,,False
Urban_143970,Urban,Anthropogenic,Idling,Idling,"Idling, Engine starting, Car, Motor vehicle (road), Vehicle, Engine",143970,Audio/Urban/143970,FSD50K,143970,,False
Urban_51747,Urban,Anthropogenic,Alarm,Alarm,"Alarm, Car, Motor vehicle (road), Vehicle",51747,Audio/Urban/51747,FSD50K,51747,,False
Urban_43159,Urban,Anthropogenic,Idling,Idling,"Idling, Race car and auto racing, Accelerating and revving and vroom, Engine, Car, Motor vehicle (road), Vehicle",43159,Audio/Urban/43159,FSD50K,43159,,False
Urban_370318,Urban,Anthropogenic,Engine,Engine,"Engine, Car, Motor vehicle (road), Vehicle",370318,Audio/Urban/370318,FSD50K,370318,,False
Urban_397159,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",397159,Audio/Urban/397159,FSD50K,397159,,False
Urban_340670,Urban,Anthropogenic,Engine,Engine,Engine,340670,Audio/Urban/340670,FSD50K,340670,,False
Urban_265977,Urban,Anthropogenic,Alarm,Alarm,Alarm,265977,Audio/Urban/265977,FSD50K,265977,,False
Urban_70166,Urban,Anthropogenic,Engine,Engine,Engine,70166,Audio/Urban/70166,FSD50K,70166,,False
Urban_321073,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",321073,Audio/Urban/321073,FSD50K,321073,,False
Urban_396137,Urban,Anthropogenic,Alarm,Alarm,"Alarm, Car, Motor vehicle (road), Vehicle",396137,Audio/Urban/396137,FSD50K,396137,,False
Urban_256436,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",256436,Audio/Urban/256436,FSD50K,256436,,False
Urban_329896,Urban,Anthropogenic,Alarm,Alarm,Alarm,329896,Audio/Urban/329896,FSD50K,329896,,False
Urban_402858,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",402858,Audio/Urban/402858,FSD50K,402858,,False
Urban_425860,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Idling, Car, Motor vehicle (road), Vehicle, Engine",425860,Audio/Urban/425860,FSD50K,425860,,False
Urban_136,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",136,Audio/Urban/136,FSD50K,136,,False
Urban_103183,Urban,Anthropogenic,Truck,Truck,"Truck, Motor vehicle (road), Vehicle",103183,Audio/Urban/103183,FSD50K,103183,,False
Urban_204404,Urban,Anthropogenic,Sawing,Sawing,"Sawing, Tools",204404,Audio/Urban/204404,FSD50K,204404,,False
Urban_389775,Urban,Anthropogenic,Alarm,Alarm,Alarm,389775,Audio/Urban/389775,FSD50K,389775,,False
Urban_87604,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",87604,Audio/Urban/87604,FSD50K,87604,,False
Urban_431840,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",431840,Audio/Urban/431840,FSD50K,431840,,False
Urban_327525,Urban,Anthropogenic,Engine,Engine,"Engine, Mechanisms",327525,Audio/Urban/327525,FSD50K,327525,,False
Urban_364840,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Motor vehicle (road), Vehicle, Engine",364840,Audio/Urban/364840,FSD50K,364840,,False
Urban_430237,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",430237,Audio/Urban/430237,FSD50K,430237,,False
Urban_387930,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",387930,Audio/Urban/387930,FSD50K,387930,,False
Urban_125616,Urban,Anthropogenic,Squeak,Squeak,Squeak,125616,Audio/Urban/125616,FSD50K,125616,,False
Urban_113343,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",113343,Audio/Urban/113343,FSD50K,113343,,False
Urban_205505,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",205505,Audio/Urban/205505,FSD50K,205505,,False
Urban_398121,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",398121,Audio/Urban/398121,FSD50K,398121,,False
Urban_324675,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",324675,Audio/Urban/324675,FSD50K,324675,,False
Urban_145084,Urban,Anthropogenic,Engine,Engine,Engine,145084,Audio/Urban/145084,FSD50K,145084,,False
Urban_276608,Urban,Anthropogenic,Ringtone,Ringtone,"Ringtone, Telephone, Alarm",276608,Audio/Urban/276608,FSD50K,276608,,False
Urban_179868,Urban,Anthropogenic,Vehicle horn and car horn and honking,Vehicle horn and car horn and honking,"Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",179868,Audio/Urban/179868,FSD50K,179868,,False
Urban_79015,Urban,Anthropogenic,Bicycle,Bicycle,"Bicycle, Vehicle",79015,Audio/Urban/79015,FSD50K,79015,,False
Urban_350360,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",350360,Audio/Urban/350360,FSD50K,350360,,False
Urban_58260,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Car, Motor vehicle (road), Vehicle",58260,Audio/Urban/58260,FSD50K,58260,,False
Urban_3182,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Traffic noise and roadway noise, Car, Motor vehicle (road), Vehicle",3182,Audio/Urban/3182,FSD50K,3182,,False
Urban_51128,Urban,Anthropogenic,Engine,Engine,Engine,51128,Audio/Urban/51128,FSD50K,51128,,False
Urban_352684,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",352684,Audio/Urban/352684,FSD50K,352684,,False
Urban_15657,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Human voice, Motor vehicle (road), Vehicle",15657,Audio/Urban/15657,FSD50K,15657,,False
Urban_393524,Urban,Anthropogenic,Alarm,Alarm,Alarm,393524,Audio/Urban/393524,FSD50K,393524,,False
Urban_89567,Urban,Anthropogenic,Race car and auto racing,Race car and auto racing,"Race car and auto racing, Car, Motor vehicle (road), Vehicle",89567,Audio/Urban/89567,FSD50K,89567,,False
Urban_340652,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Engine",340652,Audio/Urban/340652,FSD50K,340652,,False
Urban_162828,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",162828,Audio/Urban/162828,FSD50K,162828,,False
Urban_25821,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",25821,Audio/Urban/25821,FSD50K,25821,,False
Urban_254186,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",254186,Audio/Urban/254186,FSD50K,254186,,False
Urban_26177,Urban,Anthropogenic,Traffic noise and roadway noise,Traffic noise and roadway noise,"Traffic noise and roadway noise, Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",26177,Audio/Urban/26177,FSD50K,26177,,False
Urban_152956,Urban,Anthropogenic,Computer keyboard,Computer keyboard,"Computer keyboard, Typing, Domestic sounds and home sounds",152956,Audio/Urban/152956,FSD50K,152956,,False
Urban_13840,Urban,Anthropogenic,Squeak,Squeak,Squeak,13840,Audio/Urban/13840,FSD50K,13840,,False
Urban_261092,Urban,Anthropogenic,Squeak,Squeak,Squeak,261092,Audio/Urban/261092,FSD50K,261092,,False
Urban_425381,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Car, Motor vehicle (road), Vehicle",425381,Audio/Urban/425381,FSD50K,425381,,False
Urban_117561,Urban,Anthropogenic,Ringtone,Ringtone,"Ringtone, Telephone, Alarm",117561,Audio/Urban/117561,FSD50K,117561,,False
Urban_185170,Urban,Anthropogenic,Drill,Drill,"Drill, Power tool, Tools",185170,Audio/Urban/185170,FSD50K,185170,,False
Urban_128459,Urban,Anthropogenic,Motor vehicle (road),Motor vehicle (road),"Motor vehicle (road), Siren, Vehicle, Alarm",128459,Audio/Urban/128459,FSD50K,128459,,False
Urban_268855,Urban,Anthropogenic,Printer,Printer,"Printer, Mechanisms",268855,Audio/Urban/268855,FSD50K,268855,,False
Urban_33729,Urban,Anthropogenic,Alarm,Alarm,Alarm,33729,Audio/Urban/33729,FSD50K,33729,,False
Urban_335956,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Writing, Domestic sounds and home sounds",335956,Audio/Urban/335956,FSD50K,335956,,False
Urban_345334,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",345334,Audio/Urban/345334,FSD50K,345334,,False
Urban_35433,Urban,Anthropogenic,Alarm,Alarm,Alarm,35433,Audio/Urban/35433,FSD50K,35433,,False
Urban_340668,Urban,Anthropogenic,Engine,Engine,Engine,340668,Audio/Urban/340668,FSD50K,340668,,False
Urban_271568,Urban,Anthropogenic,Squeak,Squeak,Squeak,271568,Audio/Urban/271568,FSD50K,271568,,False
Urban_336896,Urban,Anthropogenic,Alarm,Alarm,Alarm,336896,Audio/Urban/336896,FSD50K,336896,,False
Urban_178820,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",178820,Audio/Urban/178820,FSD50K,178820,,False
Urban_340703,Urban,Anthropogenic,Accelerating and revving and vroom,Accelerating and revving and vroom,"Accelerating and revving and vroom, Engine",340703,Audio/Urban/340703,FSD50K,340703,,False
Urban_193972,Urban,Anthropogenic,Typewriter,Typewriter,"Typewriter, Typing, Domestic sounds and home sounds",193972,Audio/Urban/193972,FSD50K,193972,,False
Urban_412038,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Slam, Door, Domestic sounds and home sounds",412038,Audio/Urban/412038,FSD50K,412038,,False
Urban_353526,Urban,Anthropogenic,Power tool,Power tool,"Power tool, Tools",353526,Audio/Urban/353526,FSD50K,353526,,False
Urban_250007,Urban,Anthropogenic,Engine,Engine,"Engine, Car, Motor vehicle (road), Vehicle",250007,Audio/Urban/250007,FSD50K,250007,,False
Urban_68953,Urban,Anthropogenic,Squeak,Squeak,Squeak,68953,Audio/Urban/68953,FSD50K,68953,,False
Urban_179301,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",179301,Audio/Urban/179301,FSD50K,179301,,False
Urban_90193,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",90193,Audio/Urban/90193,FSD50K,90193,,False
Urban_145265,Urban,Anthropogenic,Printer,Printer,"Printer, Mechanisms",145265,Audio/Urban/145265,FSD50K,145265,,False
Urban_165397,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",165397,Audio/Urban/165397,FSD50K,165397,,False
Urban_322130,Urban,Anthropogenic,Vehicle horn and car horn and honking,Vehicle horn and car horn and honking,"Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",322130,Audio/Urban/322130,FSD50K,322130,,False
Urban_332502,Urban,Anthropogenic,Truck,Truck,"Truck, Motor vehicle (road), Vehicle",332502,Audio/Urban/332502,FSD50K,332502,,False
Urban_22882,Urban,Anthropogenic,Idling,Idling,"Idling, Truck, Motor vehicle (road), Vehicle, Engine",22882,Audio/Urban/22882,FSD50K,22882,,False
Urban_85205,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",85205,Audio/Urban/85205,FSD50K,85205,,False
Urban_104098,Urban,Anthropogenic,Squeak,Squeak,Squeak,104098,Audio/Urban/104098,FSD50K,104098,,False
Urban_318910,Urban,Anthropogenic,Alarm,Alarm,Alarm,318910,Audio/Urban/318910,FSD50K,318910,,False
Urban_113184,Urban,Anthropogenic,Engine,Engine,"Engine, Car, Vehicle, Motor vehicle (road)",113184,Audio/Urban/113184,FSD50K,113184,,False
Urban_156547,Urban,Anthropogenic,Ringtone,Ringtone,"Ringtone, Telephone, Alarm",156547,Audio/Urban/156547,FSD50K,156547,,False
Urban_50770,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",50770,Audio/Urban/50770,FSD50K,50770,,False
Urban_265644,Urban,Anthropogenic,Bicycle bell,Bicycle bell,"Bicycle bell, Alarm, Bicycle, Vehicle, Bell",265644,Audio/Urban/265644,FSD50K,265644,,False
Urban_125362,Urban,Anthropogenic,Motorcycle,Motorcycle,"Motorcycle, Motor vehicle (road), Vehicle",125362,Audio/Urban/125362,FSD50K,125362,,False
Urban_163114,Urban,Anthropogenic,Bus,Bus,"Bus, Motor vehicle (road), Vehicle",163114,Audio/Urban/163114,FSD50K,163114,,False
Urban_24248,Urban,Anthropogenic,Squeak,Squeak,"Squeak, Cupboard open or close, Door, Domestic sounds and home sounds",24248,Audio/Urban/24248,FSD50K,24248,,False
Urban_49177,Urban,Anthropogenic,Squeak,Squeak,Squeak,49177,Audio/Urban/49177,FSD50K,49177,,False
Urban_68938,Urban,Anthropogenic,Squeak,Squeak,Squeak,68938,Audio/Urban/68938,FSD50K,68938,,False
Urban_24929,Urban,Anthropogenic,Ringtone,Ringtone,"Ringtone, Telephone, Alarm",24929,Audio/Urban/24929,FSD50K,24929,,False
Urban_31236,Urban,Anthropogenic,Squeak,Squeak,Squeak,31236,Audio/Urban/31236,FSD50K,31236,,False
Urban_154954,Urban,Anthropogenic,Alarm,Alarm,Alarm,154954,Audio/Urban/154954,FSD50K,154954,,False
Urban_427068,Urban,Anthropogenic,Car,Car,"Car, Motor vehicle (road), Vehicle",427068,Audio/Urban/427068,FSD50K,427068,,False
Urban_258177,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",258177,Audio/Urban/258177,FSD50K,258177,,False
Urban_418706,Urban,Anthropogenic,Car passing by,Car passing by,"Car passing by, Vehicle horn and car horn and honking, Bicycle, Car, Motor vehicle (road), Vehicle, Alarm",418706,Audio/Urban/418706,FSD50K,418706,,False
Urban_426731,Urban,Anthropogenic,Bicycle,Bicycle,"Bicycle, Vehicle",426731,Audio/Urban/426731,FSD50K,426731,,False
Urban_202744,Urban,Anthropogenic,Squeak,Squeak,Squeak,202744,Audio/Urban/202744,FSD50K,202744,,False
Urban_328156,Urban,Anthropogenic,Squeak,Squeak,Squeak,328156,Audio/Urban/328156,FSD50K,328156,,False
Urban_175844,Urban,Anthropogenic,Traffic noise and roadway noise,Traffic noise and roadway noise,"Traffic noise and roadway noise, Vehicle horn and car horn and honking, Car, Motor vehicle (road), Vehicle, Alarm",175844,Audio/Urban/175844,FSD50K,175844,,False
Urban_380066,Urban,Anthropogenic,Typing,Typing,"Typing, Domestic sounds and home sounds",380066,Audio/Urban/380066,FSD50K,380066,,False
Urban_215822,Urban,Anthropogenic,Telephone,Telephone,"Telephone, Alarm",215822,Audio/Urban/215822,FSD50K,215822,,False
